308.284, -24.3552
316.834, 3.23852
323.195, 11.8978
297.538, 13.0489
301.751, 21.0634
298.777, 15.6919
322.732, 14.6979
328.139, 12.2393
308.748, 8.55522
284.618, 5.2679
320.678, 3.52207
296.217, 0.640129
330.997, -2.20649
325.671, -16.4059
313.95, -18.28
314.121, -20.9495
327.351, -25.3764
328.803, -28.4157
308.812, -31.1255
324.756, -36.5444
303.845, -43.5972
315.538, 73.6896
303.558, 58.0704
309.351, 54.189
317.358, 53.3293
315.872, 47.1609
325.414, 46.4299
326.94, 43.7368
299.215, 35.5844
302.835, 33.6999
324.07, 31.5513
322.096, 28.306
325.453, 25.9305
316.477, 13.8096
288.978, 7.33821
331.92, 3.17307
300.423, -4.84372
317.405, -8.01164
308.096, -12.892
324.055, -16.7663
299.242, -12.7084
310.432, -11.3823
310.348, -9.22874
311.643, -7.12618
302.128, -9.87598
305.671, -13.0929
317.757, -16.9931
305.968, -18.6711
330.61, -24.103
317.593, -26.0909
332.033, -31.1004
317.874, -32.6049
323.894, -36.7576
323.148, -33.8171
332.269, -35.6517
330.691, -32.4476
326.3, -32.4944
323.319, -35.3221
314.863, -37.3525
309.267, -39.6256
322.484, -45.0946
334.021, -50.6164
320.44, -51.3083
325.942, -55.7182
309.664, -49.3009
300.55, -45.9242
312.432, -50.2425
324.892, -51.6224
326.537, -49.6667
316.488, -46.2446
305.168, -42.9709
322.131, -42.7226
304.517, -39.1865
321.416, -38.5693
312.723, -36.0281
329.963, -34.8239
302.031, -36.4281
311.217, -39.8418
319.89, -43.4595
298.342, -44.4077
312.533, 82.4649
321.776, 84.2024
320.646, 79.2143
303.878, 64.904
284.4, 49.6837
319.544, 66.2077
297.702, 50.2195
315.451, 56.2405
314.709, 52.0591
316.966, 49.451
312.862, 43.7496
323.322, 51.0423
332.879, 58.2502
297.962, 42.1156
313.504, 52.5049
286.085, 39.1536
303.871, 51.3099
318.307, 62.1188
329.466, 71.4567
327.388, 72.7742
305.68, 61.0415
301.806, 60.6927
310.853, 69.2547
315.88, 75.3353
314.678, 79.7163
319.893, 86.493
317.265, 87.1703
306.583, 81.2368
308.335, 85.4182
289.187, 72.0564
312.028, 87.685
302.329, 74.905
313.888, 80.0738
310.52, 72.8359
307.151, 65.8404
307.201, 61.6781
291.811, 46.1893
324.802, 66.3011
324.639, 61.871
298.518, 39.9006
320.779, 50.9359
316.03, 43.8837
301.486, 30.9878
303.223, 28.6225
302.705, 24.8222
293.041, 15.9007
299.769, 16.3918
298.617, 12.4973
297.155, 8.5283
302.894, 8.24598
295.92, 1.77599
292.483, 1.51932
291.386, 2.41989
296.421, 6.57073
298.563, 9.32596
296.967, 10.0566
296.685, 11.5257
301.368, 15.9554
299.707, 16.6901
313.039, 26.9958
309.316, 26.5909
296.307, 19.7721
298.009, 22.7561
299.595, 25.7601
305.058, 31.67
306.172, 34.6
298.094, 30.4398
293.907, 29.0981
304.932, 40.1683
293.519, 32.7541
292.959, 34.2559
299.829, 42.4877
297.766, 42.8954
291.403, 33.0521
312.596, 47.6064
301.646, 34.0218
296.778, 26.0495
295.891, 28.2465
295.347, 23.9804
307.464, 37.0993
291.429, 26.3911
303.582, 40.156
294.19, 34.841
310.976, 45.8508
297.355, 29.677
294.033, 22.966
294.779, 19.8489
293.595, 15.2315
294.727, 12.6599
295.387, 9.64554
295.9, 6.56521
289.857, -1.17737
288.088, -5.62727
285.68, -10.381
288.041, -11.8419
