x,y
516.572, 151.802
521.801, 145.413
508.305, 150.455
516.808, 141.893
505.67, 142.629
509.891, 136.377
497.554, 141.818
487.036, 146.385
493.21, 138.537
485.047, 141.736
490.784, 133.807
482.459, 137.415
467.992, 146.479
466.14, 145.061
461.012, 146.647
462.684, 142.086
457.065, 144.398
452.615, 145.598
454.962, 140.33
451.024, 141.245
447.875, 141.417
448.844, 137.256
443.807, 139.595
442.758, 137.695
436.887, 141.239
434.629, 140.886
432.854, 139.909
431.379, 138.516
429.082, 138.316
428.997, 134.986
426.364, 135.279
423.636, 135.578
421.069, 135.941
417.933, 137.166
416.826, 135.316
413.508, 137.097
414.429, 131.824
411.153, 133.662
407.923, 135.362
404.783, 137.301
403.375, 136.099
404.419, 130.072
401.757, 131.255
399.331, 131.829
397.4, 131.711
395.209, 132.114
393.594, 131.205
390.7, 133.406
390.064, 130.169
386.136, 135.38
385.209, 132.737
383.622, 132.076
381.182, 133.776
381.088, 128.449
378.008, 132.281
376.281, 131.918
375.282, 129.26
373.042, 130.551
370.836, 132.33
370.633, 125.937
367.76, 130.375
366.516, 127.981
364.597, 128.523
362.593, 130.022
360.801, 129.965
359.402, 128.142
357.776, 127.327
356.355, 124.6
354.284, 127.405
352.572, 126.522
350.889, 126.284
349.141, 125.48
349.489, 120.965
350.848, 126.734
352.422, 127.964
354.415, 126.292
356.531, 123.262
357.787, 127.25
359.515, 127.429
361.362, 126.704
363.382, 125.785
364.493, 129.04
366.971, 125.853
368.087, 128.94
369.541, 130.448
371.333, 130.391
373.55, 128.668
375.211, 129.509
376.356, 131.664
378.717, 130.023
380.73, 129.537
382.424, 130.162
382.437, 135.38
386.196, 130.092
387.511, 131.847
388.524, 133.977
391.829, 130.72
393.345, 131.776
396.55, 129.148
396.51, 133.612
399.349, 131.793
400.666, 133.432
403.589, 131.676
404.765, 133.5
407.899, 131.658
409.651, 132.326
410.162, 135.349
413.711, 133.011
414.427, 135.625
417.364, 134.478
419.253, 135.172
420.083, 137.388
423.148, 136.275
426.997, 134.401
428.195, 136.069
433.179, 132.946
432.551, 137.02
434.545, 137.81
440.539, 133.747
445.474, 131.137
448.526, 131.097
450.05, 132.638
447.177, 139.064
452.292, 136.752
451.372, 140.888
455.059, 140.233
457.984, 140.362
462.045, 139.674
463.489, 141.342
463.836, 144.107
466.247, 144.967
495.44, 123.09
351.197, 126.21
489.415, 131.646
353.327, 122.258
473.429, 147.821
355.005, 123.912
478.56, 146.828
356.23, 127.839
491.086, 140.159
358.349, 125.533
491.328, 143.195
359.634, 128.571
503.034, 137.858
361.622, 127.404
490.398, 150.066
363.591, 126.32
365.794, 124.11
366.614, 129.131
509.353, 146.693
367.943, 130.901
370.03, 129.723
371.804, 129.763
374.013, 128.126
375.115, 130.936
376.513, 132.177
377.992, 133.445
380.667, 130.7
382.55, 130.753
383.45, 133.446
386.19, 130.987
386.619, 134.964
388.694, 134.364
391.486, 132.435
393.881, 131.33
395.481, 132.286
396.11, 135.192
400.381, 130.399
402.211, 131.069
401.523, 136.342
403.453, 136.629
406.449, 134.945
407.925, 136.158
411.369, 133.938
413.998, 133.175
413.508, 137.704
418.806, 132.858
418.382, 137.095
421.669, 135.657
422.685, 137.658
425.567, 136.963
427.939, 136.988
432.441, 134.495
428.839, 142.297
432.999, 140.286
439.462, 135.613
441.532, 136.466
437.062, 144.729
444.294, 139.591
449.242, 137.448
445.513, 144.427
447.61, 145.276
456.416, 139.413
453.815, 144.94
