0.685426, -0.00445754
1.39215, -0.0183909
2.09862, -0.0418019
2.80472, -0.0746864
3.51031, -0.117038
4.21526, -0.16885
4.89814, -0.228118
5.60148, -0.298534
6.30382, -0.378377
7.00502, -0.467634
7.70622, -0.55689
8.40856, -0.636734
9.1119, -0.70715
9.79477, -0.766417
10.4997, -0.818229
11.2053, -0.860581
11.9114, -0.893466
12.6179, -0.916877
13.3246, -0.93081
14.0315, -0.935263
14.7169, -0.930527
15.4236, -0.916307
16.1301, -0.892608
16.8361, -0.859437
17.5417, -0.816798
18.2467, -0.7647
18.9295, -0.705155
19.6328, -0.634453
20.3351, -0.554324
21.0363, -0.464782
21.7362, -0.365845
22.4347, -0.257528
23.1332, -0.149212
23.8331, -0.0502743
24.513, 0.0366919
25.2153, 0.117106
25.9186, 0.188094
26.6227, 0.249643
27.3277, 0.301741
28.0333, 0.34438
28.7393, 0.377552
29.4244, 0.400671
30.1311, 0.415179
30.8379, 0.420207
31.5448, 0.415753
32.2515, 0.40182
32.958, 0.378409
33.6427, 0.34666
34.3483, 0.304595
35.0533, 0.25307
35.7575, 0.192093
36.4608, 0.121677
37.1632, 0.0418336
37.8431, -0.0445799
38.5231, -0.130993
39.2255, -0.210837
39.9288, -0.281253
40.633, -0.342229
41.338, -0.393755
42.0436, -0.43582
42.7283, -0.467569
43.4348, -0.49098
44.1415, -0.504913
44.8484, -0.509366
45.5552, -0.504339
46.2619, -0.489831
46.9684, -0.465845
47.653, -0.43354
48.3586, -0.390901
49.0636, -0.338803
49.7677, -0.277254
50.471, -0.206266
51.1733, -0.125852
51.8532, -0.0388855
52.5531, 0.0600522
53.2516, 0.168369
53.9501, 0.276685
54.65, 0.375623
55.3512, 0.465164
56.0535, 0.545293
56.7568, 0.615995
57.461, 0.677258
58.1446, 0.727638
58.8502, 0.770277
59.5562, 0.803449
60.2627, 0.827147
60.9694, 0.841367
61.6763, 0.846108
62.3617, 0.84165
63.0684, 0.827717
63.7749, 0.804306
64.481, 0.771421
65.1866, 0.729069
65.8915, 0.677258
66.5744, 0.61799
67.2777, 0.547574
67.9801, 0.46773
68.6813, 0.378474
69.3825, 0.289218
70.0848, 0.209374
70.7882, 0.138958
71.471, 0.0796906
72.176, 0.0278786
72.8816, -0.0144734
73.5877, -0.0473579
74.2941, -0.0707689
75.0009, -0.0847022
75.6863, -0.0891598
76.3931, -0.0844193
77.0999, -0.0701987
77.8063, -0.0465005
78.5124, -0.013329
79.218, 0.0293098
79.9229, 0.0814082
80.6058, 0.140953
81.3091, 0.211655
82.0114, 0.291784
82.7125, 0.381326
83.4124, 0.480263
84.111, 0.58858
84.8095, 0.696896
85.5094, 0.795834
86.1893, 0.8828
86.8915, 0.963214
87.5948, 1.0342
88.299, 1.09575
89.0039, 1.14785
89.7095, 1.19049
90.4156, 1.22366
91.1006, 1.24678
91.8074, 1.26129
92.5142, 1.26631
93.221, 1.26186
93.9278, 1.24793
94.6342, 1.22452
95.3189, 1.19277
96.0246, 1.1507
96.7295, 1.09918
97.4338, 1.0382
98.1371, 0.967785
98.8394, 0.887941
99.5194, 0.801528
100.199, 0.715114
100.902, 0.635271
101.605, 0.564855
102.309, 0.503878
103.014, 0.452353
103.72, 0.410288
104.405, 0.378539
105.111, 0.355128
105.818, 0.341195
106.525, 0.336741
107.231, 0.341769
107.938, 0.356277
108.645, 0.380262
109.329, 0.412568
110.035, 0.455207
110.74, 0.507305
111.444, 0.568854
112.147, 0.639842
112.147, 0.639842
112.147, 0.639842
112.147, 0.639842
112.147, 0.639842
112.169, 0.640847
112.147, 0.640129
112.147, 0.640129
112.147, 0.640129
112.147, 0.640129
112.147, 0.640129
112.147, 0.640129
112.169, 0.639132
112.147, 0.640416
112.147, 0.640416
112.147, 0.640416
112.147, 0.640416
112.147, 0.640416
112.147, 0.640416
112.168, 0.637426
112.147, 0.6407
112.147, 0.6407
112.147, 0.6407
112.147, 0.6407
112.168, 0.636304
112.147, 0.640981
112.147, 0.640981
112.147, 0.640981
112.147, 0.640981
112.147, 0.640981
112.147, 0.640981
112.168, 0.634647
112.147, 0.641255
112.147, 0.641255
112.147, 0.641255
112.147, 0.641255
112.147, 0.641255
112.147, 0.641255
112.167, 0.633039
112.148, 0.641519
112.148, 0.641519
112.148, 0.641519
112.148, 0.641519
112.148, 0.641519
112.148, 0.641519
112.167, 0.631493
112.148, 0.641772
112.148, 0.641772
112.148, 0.641772
112.148, 0.641772
112.148, 0.641772
112.148, 0.641772
112.166, 0.630022
112.148, 0.642011
112.148, 0.642011
112.148, 0.642011
112.148, 0.642011
112.148, 0.642011
112.148, 0.642011
112.165, 0.628641
112.148, 0.642235
112.148, 0.642235
112.148, 0.642235
112.148, 0.642235
112.164, 0.627779
112.148, 0.642445
112.148, 0.642445
112.148, 0.642445
112.148, 0.642445
112.148, 0.642445
112.148, 0.642445
112.163, 0.626578
112.148, 0.642637
112.148, 0.642637
112.609, 0.106643
113.063, -0.40716
113.538, -0.930793
114.02, -1.44801
114.501, -1.96523
114.976, -2.48886
115.444, -3.01882
115.444, -3.01882
115.898, -3.56094
116.344, -4.1091
116.783, -4.6632
117.214, -5.22313
117.638, -5.78881
117.625, -5.77166
117.625, -5.77166
118.056, -6.33177
118.056, -6.33177
118.056, -6.33177
118.495, -6.88605
118.913, -7.4291
119.337, -7.99477
119.753, -8.56608
120.162, -9.14291
120.563, -9.72518
120.956, -10.3128
121.329, -10.8875
121.706, -11.4853
122.076, -12.0881
122.437, -12.6957
122.79, -13.3082
123.134, -13.9253
123.479, -14.5424
123.832, -15.1549
124.193, -15.7626
124.562, -16.3653
124.94, -16.9631
125.313, -17.5379
125.706, -18.1254
126.107, -18.7077
126.515, -19.2845
126.931, -19.8559
126.919, -19.8385
126.931, -19.856
126.919, -19.8384
126.919, -19.8384
127.312, -20.4258
127.713, -21.0079
128.122, -21.5846
128.526, -22.1385
128.95, -22.7042
129.381, -23.2641
129.82, -23.8182
130.266, -24.3664
130.72, -24.9085
131.167, -25.4283
131.634, -25.9583
132.109, -26.4819
132.584, -27.0055
133.052, -27.5355
133.512, -28.0717
133.966, -28.614
134.412, -29.1623
134.837, -29.6997
135.269, -30.2597
135.693, -30.8253
136.109, -31.3966
136.517, -31.9735
136.918, -32.5557
137.299, -33.1254
137.685, -33.7181
138.062, -34.3158
138.431, -34.9186
138.792, -35.5263
139.145, -36.1387
139.49, -36.7559
139.816, -37.3587
140.144, -37.9847
140.464, -38.6151
140.775, -39.2497
141.087, -39.8843
141.407, -40.5146
141.735, -41.1406
142.061, -41.7434
142.406, -42.3606
142.759, -42.973
143.12, -43.5807
143.489, -44.1835
143.866, -44.7812
144.24, -45.356
144.633, -45.9436
145.033, -46.5258
145.442, -47.1027
145.858, -47.674
146.282, -48.2397
146.714, -48.7996
147.139, -49.337
147.585, -49.8853
148.038, -50.4276
148.499, -50.9638
148.967, -51.4938
149.442, -52.0174
149.917, -52.541
150.384, -53.071
150.831, -53.5908
151.285, -54.133
151.731, -54.6811
152.17, -55.2352
152.601, -55.7952
153.025, -56.3608
153.429, -56.9147
153.838, -57.4914
154.239, -58.0735
154.632, -58.6609
155.017, -59.2536
155.394, -59.8513
155.752, -60.4358
156.114, -61.0433
156.467, -61.6556
156.812, -62.2726
157.149, -62.8942
157.477, -63.5202
157.797, -64.1506
158.099, -64.7659
158.401, -65.3812
158.72, -66.0115
159.049, -66.6376
159.385, -67.2591
159.73, -67.8761
160.083, -68.4884
160.434, -69.0776
160.803, -69.6804
161.18, -70.2781
161.565, -70.8708
161.959, -71.4582
162.36, -72.0403
162.768, -72.617
163.172, -73.1709
163.596, -73.7366
164.027, -74.2965
164.466, -74.8506
164.913, -75.3988
165.366, -75.9409
165.813, -76.4607
166.281, -76.9907
166.756, -77.5143
167.23, -78.038
167.698, -78.5679
168.159, -79.1041
168.612, -79.6464
168.598, -79.63
169.052, -80.1723
169.066, -80.1887
169.052, -80.1725
169.066, -80.1885
169.051, -80.1727
169.526, -80.6963
169.994, -81.2262
170.455, -81.7624
170.908, -82.3047
171.354, -82.8531
171.779, -83.3905
172.211, -83.9504
172.635, -84.5161
173.051, -85.0874
173.46, -85.6642
173.86, -86.2465
174.253, -86.8341
174.627, -87.4088
175.004, -88.0066
175.373, -88.6094
175.384, -88.6276
175.743, -89.2121
176.104, -89.8196
176.454, -90.4088
176.823, -91.0115
177.201, -91.6093
177.586, -92.2019
177.979, -92.7894
177.979, -92.7894
178.388, -93.3662
178.804, -93.9375
179.228, -94.5032
179.659, -95.0631
180.085, -95.6005
180.531, -96.1488
180.984, -96.6912
181.445, -97.2273
181.912, -97.7573
182.387, -98.2809
182.854, -98.7826
183.343, -99.2935
183.838, -99.7978
184.34, -100.295
184.849, -100.786
185.364, -101.27
185.348, -101.256
185.876, -101.726
186.404, -102.196
186.926, -102.673
187.441, -103.157
187.95, -103.648
188.452, -104.145
188.932, -104.634
189.421, -105.145
189.903, -105.662
190.377, -106.186
190.845, -106.716
191.306, -107.252
191.759, -107.794
192.192, -108.326
192.631, -108.88
193.062, -109.44
193.486, -110.005
193.902, -110.577
194.311, -111.154
194.7, -111.718
195.093, -112.306
195.093, -112.306
195.486, -112.893
195.486, -112.893
195.879, -113.481
195.879, -113.481
195.879, -113.481
196.275, -114.04
196.691, -114.611
197.115, -115.177
197.547, -115.737
197.985, -116.291
198.432, -116.839
198.885, -117.381
199.332, -117.901
199.8, -118.431
200.275, -118.955
200.757, -119.472
201.245, -119.983
201.741, -120.487
202.228, -120.969
202.736, -121.46
203.251, -121.944
203.773, -122.421
204.301, -122.891
204.835, -123.354
205.359, -123.796
205.906, -124.244
206.458, -124.686
207.01, -125.127
207.556, -125.575
208.097, -126.031
208.631, -126.494
209.142, -126.95
209.158, -126.964
209.158, -126.964
209.142, -126.951
209.159, -126.964
209.142, -126.951
209.159, -126.964
209.142, -126.951
209.159, -126.964
209.159, -126.964
209.141, -126.951
209.159, -126.963
209.141, -126.952
209.159, -126.963
209.141, -126.952
209.159, -126.963
209.159, -126.963
209.141, -126.952
209.16, -126.963
209.141, -126.953
209.16, -126.962
209.141, -126.953
209.141, -126.953
209.16, -126.962
209.14, -126.953
209.16, -126.962
209.14, -126.953
209.16, -126.961
209.16, -126.961
209.14, -126.954
209.16, -126.961
209.14, -126.954
209.16, -126.961
209.14, -126.955
209.815, -127.164
210.488, -127.382
211.157, -127.609
211.823, -127.845
212.486, -128.09
213.126, -128.335
213.783, -128.598
214.435, -128.869
214.455, -128.877
215.108, -129.148
215.737, -129.42
216.383, -129.708
217.024, -130.005
217.662, -130.31
218.295, -130.624
218.276, -130.615
218.909, -130.929
219.538, -131.251
220.163, -131.582
220.787, -131.913
221.416, -132.235
221.397, -132.226
222.035, -132.531
222.676, -132.828
223.322, -133.117
223.951, -133.388
223.971, -133.396
224.627, -133.658
225.287, -133.912
225.93, -134.149
226.596, -134.385
227.266, -134.612
227.938, -134.83
227.938, -134.83
228.616, -135.03
229.297, -135.222
229.98, -135.404
230.665, -135.576
231.353, -135.74
232.022, -135.89
232.713, -136.035
232.713, -136.035
232.713, -136.035
232.713, -136.035
232.713, -136.035
232.692, -136.032
232.713, -136.035
232.713, -136.035
232.713, -136.035
232.713, -136.035
232.713, -136.035
232.713, -136.035
232.692, -136.034
233.399, -136.057
234.105, -136.071
234.812, -136.075
235.519, -136.08
236.226, -136.094
236.932, -136.117
237.638, -136.15
238.344, -136.193
239.049, -136.244
239.732, -136.304
240.435, -136.374
241.137, -136.454
241.839, -136.543
242.538, -136.642
243.237, -136.75
243.913, -136.863
244.608, -136.99
245.302, -137.126
245.281, -137.121
245.302, -137.126
245.302, -137.126
245.302, -137.126
245.302, -137.126
245.302, -137.126
245.302, -137.126
245.977, -137.335
246.65, -137.553
247.319, -137.78
247.299, -137.773
247.319, -137.78
247.299, -137.773
247.319, -137.78
247.299, -137.774
247.299, -137.774
247.982, -137.956
248.662, -138.147
249.34, -138.347
249.995, -138.55
250.67, -138.759
251.348, -138.959
252.029, -139.15
252.712, -139.331
253.397, -139.504
254.064, -139.662
254.754, -139.816
255.446, -139.962
256.14, -140.097
256.835, -140.224
257.532, -140.341
258.231, -140.449
258.909, -140.544
258.931, -140.547
259.633, -140.627
260.315, -140.695
261.019, -140.756
261.724, -140.808
261.746, -140.809
262.43, -140.841
263.137, -140.865
263.843, -140.879
264.55, -140.884
265.257, -140.879
265.943, -140.875
266.649, -140.879
267.356, -140.893
268.063, -140.916
268.769, -140.949
269.474, -140.992
270.158, -141.042
270.862, -141.103
271.566, -141.173
272.268, -141.253
272.969, -141.342
273.669, -141.441
274.346, -141.546
275.043, -141.663
275.739, -141.789
276.433, -141.925
277.124, -142.07
277.814, -142.224
278.481, -142.383
279.167, -142.555
279.85, -142.737
280.53, -142.928
281.211, -143.119
281.873, -143.295
282.559, -143.468
283.246, -143.631
283.936, -143.785
284.628, -143.931
285.322, -144.066
286.017, -144.193
286.693, -144.306
287.392, -144.414
288.092, -144.513
288.793, -144.602
289.495, -144.682
290.199, -144.753
290.881, -144.812
291.586, -144.864
292.292, -144.906
292.998, -144.939
293.705, -144.962
294.411, -144.976
295.097, -144.981
295.804, -144.976
296.51, -144.971
297.217, -144.976
297.924, -144.99
298.609, -145.013
299.315, -145.046
300.021, -145.088
300.726, -145.14
301.43, -145.201
302.133, -145.272
302.814, -145.35
303.515, -145.439
304.215, -145.538
304.914, -145.646
305.611, -145.763
306.306, -145.89
306.979, -146.022
307.671, -146.167
308.361, -146.321
309.048, -146.484
309.734, -146.657
310.417, -146.839
311.077, -147.024
311.757, -147.215
312.44, -147.397
313.126, -147.569
313.814, -147.733
313.814, -147.733
314.506, -147.878
315.199, -148.013
315.895, -148.14
316.571, -148.254
317.269, -148.362
317.969, -148.46
318.67, -148.549
319.373, -148.629
