x,y
999.187, 1165.33
998.572, 1165.26
964.807, 1187.69
983.805, 1174.21
980.594, 1176.55
953.277, 1176.52
951.729, 1175.37
949.87, 1175.06
947.546, 1176.13
945.414, 1176.49
942.003, 1180.98
941.612, 1176.56
939.59, 1177.04
937.031, 1179.31
935.158, 1179.57
934.058, 1177.21
932.585, 1175.66
930.454, 1177.13
928.584, 1177.4
926.954, 1176.78
924.914, 1178
922.938, 1179.28
921.906, 1175.6
919.881, 1176.88
917.989, 1178.26
916.359, 1177.49
914.678, 1177.28
912.866, 1178.02
911.14, 1178.43
909.509, 1178.28
907.741, 1178.65
906.189, 1177.1
904.399, 1178.93
902.755, 1178.27
901.116, 1178.74
899.385, 1177.36
897.758, 1178.53
896.041, 1177.81
894.249, 1175.03
892.685, 1178.34
890.984, 1177.95
889.42, 1178.96
887.576, 1177.86
885.947, 1178.1
884.136, 1177.38
882.83, 1180.35
880.628, 1177.02
878.912, 1177.08
877.38, 1178.01
875.299, 1176.52
873.699, 1177.11
871.473, 1175.11
870.276, 1177.7
868.526, 1177.92
865.743, 1174.08
865.267, 1178.93
863.16, 1178.09
860.156, 1174.05
859.148, 1176.93
856.311, 1174.02
854.264, 1173.77
852.879, 1175.32
850.588, 1174.29
847.623, 1171.98
847.447, 1176.42
843.873, 1172.77
841.325, 1171.69
839.962, 1173.4
838.181, 1174.1
835.105, 1172.06
833.291, 1172.96
830.961, 1172.62
828.383, 1172.06
825.788, 1171.5
825.873, 1171.65
828.432, 1172.15
831.471, 1173.6
833.493, 1173.36
835.309, 1172.47
837.428, 1172.5
841.399, 1176.54
843.61, 1176.87
845.125, 1175.72
846.2, 1173.37
848.961, 1175.38
850.967, 1175.29
851.571, 1171.72
854.542, 1174.57
856.623, 1174.96
859.588, 1178.31
861.331, 1177.92
862.898, 1177.18
864.889, 1177.55
866.216, 1175.89
868.447, 1177.6
869.324, 1173.61
871.927, 1177.2
873.714, 1177.18
875.199, 1176
877.474, 1178.55
878.788, 1176.33
880.824, 1178.33
882.463, 1177.64
884.035, 1176.56
886.085, 1179.37
887.373, 1175.72
889.287, 1177.33
890.95, 1177.45
892.61, 1176.98
894.331, 1177
896.057, 1178.38
897.751, 1178.09
899.381, 1174.81
901.137, 1176.97
902.742, 1178.76
904.409, 1178.67
906.185, 1177.17
907.848, 1177.01
909.648, 1176.52
911.162, 1178.19
912.909, 1177.61
914.545, 1178.39
916.449, 1176.81
918.058, 1177.79
919.961, 1176.38
921.582, 1177.46
923.487, 1176.35
924.902, 1178.06
926.903, 1177.01
928.45, 1177.98
929.902, 1179.4
932.191, 1177.19
934.156, 1176.85
935.058, 1179.92
937.503, 1177.74
939.344, 1177.82
940.554, 1179.76
943.236, 1177.41
945.449, 1176.4
946.528, 1178.84
950.733, 1172.85
950.805, 1177.64
953.562, 1175.85
936.823, 1131.69
921.939, 1094.69
932.357, 1132.45
929.682, 1131.71
928.295, 1134.54
928.194, 1140.36
930.365, 1151.38
931.639, 1159.49
929.837, 1160.24
931.284, 1167.86
932.61, 1174.86
933.508, 1180.65
933.092, 1183.47
931.515, 1184.01
930.706, 1185.92
929.016, 1186.26
925.638, 1183.58
923.072, 1182.54
921.043, 1182.53
919.137, 1182.73
916.576, 1182.01
915.376, 1183.36
910.811, 1179.88
908.112, 1179.15
905.309, 1178.45
905.034, 1181.25
901.119, 1179.21
900.407, 1181.41
895.863, 1178.84
894.229, 1179.97
892.768, 1181.19
889.132, 1180.03
883.674, 1177.05
882.79, 1179.14
878.047, 1177.22
878.557, 1180.76
870.288, 1175.58
862.583, 1171.18
861.79, 1173.62
854.495, 1170.15
843.878, 1163.97
856.036, 1177.89
845.01, 1171.61
838.509, 1169.53
856.236, 1186.95
834.443, 1172.95
852.86, 1190.08
817.189, 1166.81
809.653, 1164.97
835.43, 1186.25
802.471, 1174.22
806.072, 1176.5
816.127, 1179.62
808.101, 1170.89
812.263, 1166.82
820.098, 1168.94
833.475, 1175.51
838.658, 1176.21
856.098, 1186.84
843.475, 1173.58
847.573, 1173.76
854.874, 1176.89
861.969, 1179.99
865.504, 1180.16
865.972, 1177.53
860.235, 1168.92
869.841, 1175.14
880.376, 1182.6
876.556, 1175.67
882.92, 1179.27
884.104, 1177.52
888.971, 1179.85
890.506, 1178.57
893.322, 1178.89
898.357, 1181.88
899.629, 1180.44
901.265, 1179.4
904.734, 1180.85
906.869, 1180.58
907.83, 1178.76
913.369, 1183.58
913.994, 1181.31
917.807, 1183.89
919.35, 1183.06
921.589, 1183.42
925.295, 1186.26
925.142, 1182.72
928.956, 1186.15
929.853, 1184.36
931.951, 1184.84
933.859, 1184.97
932.662, 1178.94
932.487, 1174.6
931.904, 1169.2
930.796, 1162.39
931.086, 1158.2
928.342, 1146.49
932.18, 1150.38
929.13, 1136.72
925.834, 1121.22
925.251, 1112.26
927.423, 1110.94
925.591, 1096.86
932.205, 1109.05
928.17, 1086.11
