846.526, 137.611
838.836, 144.579
845.885, 109.171
844.659, 105.72
846.994, 93.4842
846.439, 89.0165
851.331, 72.3111
853.49, 62.8254
854.79, 55.832
856.132, 48.9294
858.831, 39.9675
859.799, 34.702
859.709, 31.7808
857.164, 33.3225
856.789, 31.0319
854.775, 31.6507
853.099, 31.509
850.943, 32.1728
848.539, 33.0568
847.795, 31.4285
845.194, 32.5977
843.098, 32.7734
841.642, 32.1693
840.226, 31.3784
838.1, 31.5745
835.538, 32.1918
834.438, 30.9841
831.858, 31.6089
829.032, 32.2786
828.218, 30.719
826.853, 29.6874
830.012, 29.7164
830.729, 32.5157
834.77, 31.3916
837.245, 32.0536
840.822, 31.1603
843.331, 31.6457
846.193, 31.6077
848.854, 31.7667
852.113, 31.0106
854.96, 30.7374
856.617, 32.0452
860.32, 30.32
857.967, 38.0593
854.892, 47.3863
853.524, 54.3312
849.904, 65.5617
848.025, 74.2989
839.332, 95.9823
840.763, 99.783
832.447, 123.058
846.435, 90.4849
841.414, 106.698
837.26, 122.357
844.608, 103.51
831.914, 124.211
841.633, 102.095
846.543, 89.829
844.237, 90.8404
841.754, 92.0459
843.122, 86.8209
840.664, 87.9404
831.525, 99.3608
843.125, 78.8671
845.817, 72.4763
843.587, 73.376
848.584, 64.2292
846.127, 65.5285
846.998, 62.4414
846.962, 60.5733
844.747, 61.4551
847.633, 56.1269
850.255, 51.3524
849.303, 50.8569
849.276, 49.3283
851.219, 45.7646
850.555, 50.0677
846.92, 57.8981
847.147, 61.5562
843.962, 69.4241
842.487, 75.525
837.151, 86.6272
839.09, 88.9138
821.038, 118.025
836.831, 102.038
841.353, 101
755.85, 22.2227
755.364, 25.7577
761.221, 27.1616
824.398, 136.653
832.09, 123.704
829.785, 120.403
839.262, 101.521
814.016, 125.563
815.572, 120.888
817.624, 123.826
814.52, 132.35
768.959, 24.348
757.926, 30.3917
797.753, 23.7425
779.626, 31.668
806.87, 27.2105
796.842, 33.1614
797.752, 35.9045
783.15, 38.2008
804.187, 29.9958
792.473, 31.2043
807.925, 25.1209
791.984, 26.6536
792.864, 24.3455
768.997, 24.9534
774.085, 21.5938
792.945, 21.1767
787.786, 25.1626
778.326, 29.395
813.21, 26.8455
780.913, 35.8736
827.127, 30.0978
829.528, 32.3566
828.257, 35.4945
826.745, 38.7509
826.06, 41.8644
822.66, 45.7595
801.056, 54.9714
815.93, 53.9119
823.507, 49.0711
816.564, 48.4952
829.769, 42.4151
785.127, 50.9036
center_x: 830.368
center_y: 58.3196
