596.5, -286.031
598.631, -283.923
604.001, -294.189
605.175, -289.491
636.552, -282.637
622.942, -277.858
632.503, -284.417
657.854, -271.636
657.45, -277.319
658.254, -269.443
669.473, -273.877
693.96, -272.115
685.364, -264.044
700.379, -258.791
584.406, -310.15
582.697, -293.496
584.511, -289.402
588.281, -291.482
590.83, -289.787
593.745, -289.161
596.452, -288.208
598.55, -285.452
606.095, -296.179
607.033, -303.202
598.469, -285.545
603.844, -304.877
595.491, -286.108
604.588, -318.306
593.862, -290.999
599.544, -315.198
592.174, -296.488
587.186, -284.453
588.554, -295.363
585.739, -290.638
586.732, -301.756
582.755, -291.379
580.662, -288.802
586.377, -327.071
580.066, -302.453
580.823, -317.616
578.807, -316.829
575.278, -295.151
579.422, -303.584
581.755, -298.797
583.359, -289.646
585.572, -285.336
590.53, -299.508
592.768, -295.562
594.895, -291.102
602.211, -309.55
599.712, -285.792
603.673, -289.436
610.411, -302.757
607.884, -282.866
611.632, -285.211
615.267, -286.905
619.387, -289.827
627.235, -303.157
622.749, -281.243
628.392, -288.104
630.586, -285.314
636.147, -290.906
633.41, -276.412
632.678, -278.659
638.609, -298.021
635.436, -294.77
629.736, -284.062
626.865, -280.682
624.343, -278.004
624.087, -282.169
622.671, -282.862
620.187, -279.873
619.337, -282.32
617.635, -281.893
616.62, -284.171
617.9, -296.609
617.906, -304.747
612.045, -285.074
610.358, -284.516
610.824, -295.801
607.74, -287.339
608.315, -301.949
604.448, -286.462
605.344, -306.831
603.049, -302.569
604.408, -287.308
607.904, -290.95
610.384, -286.988
612.882, -284.296
616.068, -285.353
619.023, -284.963
621.295, -281.187
624.093, -280.245
627.849, -283.482
629.023, -276.116
632.209, -276.886
636.382, -281.106
638.957, -279.278
640.785, -275.079
644.09, -275.846
645.751, -271.79
648.358, -270.468
653.38, -275.85
654.4, -270.101
658.948, -273.714
672.638, -299.376
669.863, -284.191
663.091, -272.108
661.687, -273.071
659.881, -272.741
658.233, -272.776
660.335, -283.582
655.609, -274.734
656.461, -282.443
653.633, -278.859
657.625, -298.542
649.691, -276.662
648.329, -277.663
646.636, -277.379
649.277, -295.551
643.04, -275.367
643.372, -284.693
642.002, -286.35
640.686, -288.527
637.395, -278.8
635.616, -277.443
634.35, -279.24
632.751, -279.02
631.666, -283.497
634.006, -277.627
636.981, -277.592
640.02, -277.92
642.706, -275.94
647.194, -284.452
647.758, -270.949
652.235, -278.899
652.996, -268.223
657.504, -274.974
661.547, -278.978
662.753, -271.536
665.731, -271.265
669.997, -275.736
673.497, -276.858
672.04, -262.175
675.642, -263.952
685.063, -282.26
682.484, -265.835
691.786, -282.4
688.235, -275.121
682.85, -263.711
682.103, -266.471
679.588, -263.329
680.802, -273.253
676.345, -262.569
676.262, -268.42
674.481, -267.606
674.158, -273.353
675.816, -289.6
670.951, -273.455
668.688, -269.829
669.207, -282.724
665.247, -267.74
664.583, -274.161
663.716, -280.302
663.088, -290.173
667.1, -296.511
666.711, -268.772
669.832, -269.76
675.945, -289.588
680.014, -294.051
678.553, -268.545
681.648, -268.884
684.582, -268.363
572.019, -299.28
628.848, -285.537
632.136, -286.59
632.223, -282.659
665.441, -280.406
664.535, -276.215
center_x: 633.259
center_y: -284.078
